Eurasian Wigeon (<em class="sci">Mareca penelope</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0610687	0.2670807	0.1742424	0.0	0.0	0.0	0.0
American Wigeon (<em class="sci">Mareca americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0091743	0.0292398	0.075	0.118541	0.1215881	0.1689373	0.1113402	0.1449115	0.1268058	0.0302457	0.0414747	0.0130548	0.0	0.0128205	0.0	0.02	0.0	0.0	0.0	0.0	0.0086957	0.0	0.0097087	0.0	0.0084746	0.0821918	0.223301	0.3096774	0.4270833	0.5576923	0.47343	0.4251969	0.4413793	0.3435115	0.4968944	0.4318182	0.0208333	0.0909091	0.0	0.0
Mallard (<em class="sci">Anas platyrhynchos</em>)	0.6	0.7619048	0.7916667	0.7931034	0.7692308	0.7058824	0.84375	0.8358209	0.8623853	0.9473684	0.925	0.9574468	0.9305211	0.9264305	0.9092784	0.920354	0.8988764	0.9073724	0.9285714	0.9190601	0.907563	0.8717949	0.952381	0.86	0.8627451	0.7894737	0.7857143	0.8857143	0.7826087	0.75	0.8349515	0.81875	0.8305085	0.9452055	0.9514563	0.8709677	0.9791667	0.9615385	0.8454106	0.8858268	0.9517241	0.9770992	0.9503106	0.9469697	0.8125	0.8636364	0.6756757	0.9
American Wigeon x Mallard (hybrid) (<em class="sci">Mareca americana x Anas platyrhynchos</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068966	0.0	0.0	0.0	0.0	0.0	0.0	0.0
American Black Duck (<em class="sci">Anas rubripes</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0447761	0.0366972	0.0409357	0.0333333	0.0182371	0.0347395	0.0245232	0.0082474	0.0221239	0.0048154	0.0037807	0.0138249	0.0104439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0125	0.0254237	0.0410959	0.0194175	0.0451613	0.09375	0.1282051	0.115942	0.1535433	0.137931	0.1145038	0.0931677	0.1287879	0.0625	0.0227273	0.0540541	0.05
Mallard x American Black Duck (hybrid) (<em class="sci">Anas platyrhynchos x rubripes</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128205	0.0	0.0	0.0	0.0	0.0062112	0.0	0.0	0.0	0.0	0.0
Mallard/American Black Duck (<em class="sci">Anas platyrhynchos/rubripes</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048309	0.0	0.0	0.0	0.0	0.0	0.0208333	0.0	0.0	0.0
Northern Pintail (<em class="sci">Anas acuta</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0275229	0.0994152	0.0333333	0.0881459	0.0496278	0.013624	0.0061856	0.0077434	0.0192616	0.0015	0.0046083	0.0	0.0084034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0086957	0.0119048	0.0097087	0.0125	0.0	0.0684932	0.0485437	0.0903226	0.21875	0.3397436	0.294686	0.3110236	0.2482759	0.2748092	0.1987578	0.1212121	0.0833333	0.0454545	0.027027	0.0
Green-winged Teal (<em class="sci">Anas crecca</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0447761	0.1559633	0.2982456	0.425	0.6200608	0.7022333	0.6757493	0.6494845	0.7090708	0.5024077	0.1606805	0.1175115	0.1044386	0.092437	0.0512821	0.047619	0.1	0.0392157	0.0701754	0.0857143	0.0190476	0.0434783	0.0595238	0.1650485	0.175	0.1864407	0.3424658	0.4951456	0.4580645	0.59375	0.7948718	0.6618357	0.6929134	0.8344828	0.8015267	0.7515528	0.5	0.1458333	0.0454545	0.0	0.05
teal sp. (<em class="sci">Anatidae sp. (teal sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030395	0.0	0.0	0.0020619	0.0	0.0016051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097087	0.0125	0.0084746	0.0	0.0	0.0064516	0.0104167	0.0192308	0.0	0.003937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
